"ITTER107","Territorio","TIPO_DATO_PIL_SEC2010","Tipo aggregato","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",11792.4,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",11917.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",2352.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",2426.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",2458.9,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",372501.1,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",377055,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",382559.8,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",3056.7,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",3067.1,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",3105.7,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",86753.2,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",87319.8,,
"ITG1","Sicilia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",88358.7,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",20124.9,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",20918.1,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",21017,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",387003.5,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",391815.3,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",395167.5,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",71793.7,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",72591.5,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",73063.7,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",103111.4,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",105030.8,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",107491,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",2460.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",2588.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",2645.4,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",0,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",0,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",0,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",175136.2,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",176382.6,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",178995.3,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",6241.8,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",6363.3,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",6405.8,,
"ITC3","Liguria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",48931.6,,
"ITC3","Liguria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",49027.6,,
"ITC3","Liguria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",49400.3,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",192609.5,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",192872.7,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",193451.4,,
"ITG","Isole","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",120085,,
"ITG","Isole","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",121195,,
"ITG","Isole","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",123008,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",3692.8,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",3748.7,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",3783.5,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",21682.5,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",22134.2,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",22263.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",499.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",507.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",508.6,,
"ITD2","Provincia Autonoma Trento","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",17874.4,,
"ITD2","Provincia Autonoma Trento","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",18413.5,,
"ITD2","Provincia Autonoma Trento","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",18346.1,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",0,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",0,,
"ITZ","Extra-Regio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",0,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",19813.1,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",20388.1,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",20704.7,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",3173.6,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",3242.7,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",3324.8,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",11166.8,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",11738.5,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",11729.4,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",72451.3,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",74105.5,,
"ITF4","Puglia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",75561,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",343596.1,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",352980.4,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",357333.4,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",160298.8,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",163378.2,,
"ITD3","Veneto","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",165253.6,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",12022.9,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",12224.2,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",12469.7,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",367477.4,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",369752.5,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",370766.5,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",40969.1,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",41503.7,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",41800.8,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",31950,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",31976.9,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",31868.8,,
"ITF3","Campania","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",106550.1,,
"ITF3","Campania","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",108158.4,,
"ITF3","Campania","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",108781.3,,
"IT","Italia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",1704732.5,,
"IT","Italia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",1720826.8,,
"IT","Italia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",1726724.4,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",141634.6,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",144167.8,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",147529.3,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",3840.4,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",3907.7,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",3993.4,,
